wavelength,window,geomag,period,lag_hours,spearman_r,n
1175,21,all,2411,6,0.775578035925876,203
1175,21,all,2411,9,0.7847861575493974,203
1175,21,all,2411,12,0.7839010646935458,203
1175,21,all,2411,15,0.7899848228810131,203
1175,21,all,2411,18,0.8026658939437845,203
1175,21,all,2411,21,0.8047631480041658,203
1175,21,all,2411,24,0.801985936061007,203
1175,21,all,2411,27,0.8035509867996362,203
1175,21,all,2411,30,0.8144991694185357,203
1175,21,all,2411,33,0.8225023023890335,203
1175,21,all,2411,36,0.8221852756124642,203
1175,21,all,2411,39,0.8261158338378028,203
1175,21,all,2411,42,0.8363711479812138,203
1175,21,all,2411,45,0.8394983804378701,203
1175,21,all,2411,48,0.8340171165769142,203
1175,21,all,2411,51,0.8308941876511616,203
1175,21,all,2411,54,0.8394912078863639,203
1175,21,all,2411,57,0.8382474874552075,203
1175,21,all,2411,60,0.8302285748713963,203
1175,21,all,2411,63,0.8323559536481032,203
1175,21,all,2411,66,0.8405068411796266,203
1175,21,all,2411,69,0.837515887201586,203
1175,21,all,2411,72,0.8255205120627973,203
1175,21,all,2411,75,0.8219657955363779,203
1175,21,all,2411,78,0.8221006395046924,203
1175,21,all,2411,81,0.8145594188511868,203
1175,21,all,2411,84,0.8047817966380818,203
1175,21,all,2411,87,0.8015971837693767,203
1175,21,all,2411,90,0.7982805959529595,203
1175,21,all,2411,93,0.787160272097914,203
1175,21,all,2411,96,0.770469744743237,203
1175,21,all,2411,99,0.7611396897441122,203
1175,21,all,2411,102,0.759372373053011,203
1175,21,all,2411,105,0.7479708851789266,203
1175,21,all,2411,108,0.7296321054881496,203
1175,21,all,2411,111,0.7185949832305747,203
1175,21,all,2411,114,0.7111340951539374,203
1175,21,all,2411,117,0.6960215291306008,203
1175,21,all,2411,120,0.6761349128248091,203
1216,21,all,2411,0,0.692484026727796,203
1216,21,all,2411,3,0.7117265479083406,203
1216,21,all,2411,6,0.7313635594217203,203
1216,21,all,2411,9,0.7409288741102451,203
1216,21,all,2411,12,0.7464445662184301,203
1216,21,all,2411,15,0.7614179847425485,203
1216,21,all,2411,18,0.775400156648525,203
1216,21,all,2411,21,0.7783997176883728,203
1216,21,all,2411,24,0.7808799859991796,203
1216,21,all,2411,27,0.7925784175056162,203
1216,21,all,2411,30,0.8035552903305399,203
1216,21,all,2411,33,0.8042625039090407,203
1216,21,all,2411,36,0.8038221092465665,203
1216,21,all,2411,39,0.8142022257861835,203
1216,21,all,2411,42,0.8232812414825952,203
1216,21,all,2411,45,0.8210462744332968,203
1216,21,all,2411,48,0.8166093340716282,203
1216,21,all,2411,51,0.8218022613620389,203
1216,21,all,2411,54,0.8305269530140497,203
1216,21,all,2411,57,0.8263424864653953,203
1216,21,all,2411,60,0.8207149025537154,203
1216,21,all,2411,63,0.824179244931158,203
1216,21,all,2411,66,0.8269363737300999,203
1216,21,all,2411,69,0.817009562445668,203
1216,21,all,2411,72,0.8062363900835173,203
1216,21,all,2411,75,0.8076049129108798,203
1216,21,all,2411,78,0.8091341008919786,203
1216,21,all,2411,81,0.7981328413919342,203
1216,21,all,2411,84,0.7865979440598365,203
1216,21,all,2411,87,0.785341313035969,203
1216,21,all,2411,90,0.7830504000849231,203
1216,21,all,2411,93,0.7691026564261759,203
1216,21,all,2411,96,0.7551104429480909,203
1216,21,all,2411,99,0.7524938961586685,203
1216,21,all,2411,102,0.7494326511758681,203
1216,21,all,2411,105,0.7361562583380912,203
1216,21,all,2411,108,0.7219890346032575,203
1216,21,all,2411,111,0.7168104524158588,203
1216,21,all,2411,114,0.7118456122633418,203
1216,21,all,2411,117,0.6961994084079518,203
1216,21,all,2411,120,0.6818213116588392,203
1335,21,all,2411,0,0.788289231704973,203
1335,21,all,2411,3,0.7937403708496031,203
1335,21,all,2411,6,0.7988314479086275,203
1335,21,all,2411,9,0.8071846013926227,203
1335,21,all,2411,12,0.8120088595356205,203
1335,21,all,2411,15,0.8169593545851254,203
1335,21,all,2411,18,0.822479350224214,203
1335,21,all,2411,21,0.8235537984398267,203
1335,21,all,2411,24,0.8228107221037956,203
1335,21,all,2411,27,0.8238292244176607,203
1335,21,all,2411,30,0.8283852291343305,203
1335,21,all,2411,33,0.8318696546559902,203
1335,21,all,2411,36,0.8347200266245113,203
1335,21,all,2411,39,0.8361674475184406,203
1335,21,all,2411,42,0.8394022682476884,203
1335,21,all,2411,45,0.8427245941053105,203
1335,21,all,2411,48,0.8425051140292239,203
1335,21,all,2411,51,0.840548441978362,203
1335,21,all,2411,54,0.843910934124418,203
1335,21,all,2411,57,0.8439668800261656,203
1335,21,all,2411,60,0.8436828469865244,203
1335,21,all,2411,63,0.8430545314745908,203
1335,21,all,2411,66,0.8429139494650713,203
1335,21,all,2411,69,0.8368976132617609,203
1335,21,all,2411,72,0.8283149381295708,203
1335,21,all,2411,75,0.8235753160943449,203
1335,21,all,2411,78,0.8195759013745479,203
1335,21,all,2411,81,0.8080367005115465,203
1335,21,all,2411,84,0.7941764619811736,203
1335,21,all,2411,87,0.7874199184624346,203
1335,21,all,2411,90,0.7812830833938219,203
1335,21,all,2411,93,0.771861219735419,203
1335,21,all,2411,96,0.7540747265106111,203
1335,21,all,2411,99,0.7391386052543244,203
1335,21,all,2411,102,0.7262925655069129,203
1335,21,all,2411,105,0.714001681246073,203
1335,21,all,2411,108,0.6993582000912348,203
1335,21,all,2411,111,0.686705819234488,203
1335,21,all,2411,114,0.6761234367423994,203
1335,21,all,2411,117,0.6621670860218448,203
1335,21,all,2411,120,0.6474188856150177,203
1405,21,all,2411,0,0.7560127499275573,203
1405,21,all,2411,3,0.7614093776807411,203
1405,21,all,2411,6,0.7737432972506177,203
1405,21,all,2411,9,0.7862292749124232,203
1405,21,all,2411,12,0.7893134720600429,203
1405,21,all,2411,15,0.7905256332645726,203
1405,21,all,2411,18,0.7974944843078918,203
1405,21,all,2411,21,0.8015570174809427,203
1405,21,all,2411,24,0.8033315067235498,203
1405,21,all,2411,27,0.8082949123657658,203
1405,21,all,2411,30,0.8160297919099359,203
1405,21,all,2411,33,0.8221737995300544,203
1405,21,all,2411,36,0.822479350224214,203
1405,21,all,2411,39,0.8261029232450919,203
1405,21,all,2411,42,0.8306101546115203,203
1405,21,all,2411,45,0.8342710249002299,203
1405,21,all,2411,48,0.8320862657114741,203
1405,21,all,2411,51,0.8303490737366986,203
1405,21,all,2411,54,0.8344905049763164,203
1405,21,all,2411,57,0.8349395067005977,203
1405,21,all,2411,60,0.8309917343516444,203
1405,21,all,2411,63,0.8322311512518972,203
1405,21,all,2411,66,0.8343054531474593,203
1405,21,all,2411,69,0.8307923374197751,203
1405,21,all,2411,72,0.8215741742241452,203
1405,21,all,2411,75,0.8156166529431849,203
1405,21,all,2411,78,0.8138235150666617,203
1405,21,all,2411,81,0.8074126885305165,203
1405,21,all,2411,84,0.8001913636741825,203
1405,21,all,2411,87,0.8010649804476246,203
1405,21,all,2411,90,0.8038522339628922,203
1405,21,all,2411,93,0.8029370163907147,203
1405,21,all,2411,96,0.7960212422285405,203
1405,21,all,2411,99,0.7877871530995465,203
1405,21,all,2411,102,0.7788745405980761,203
1405,21,all,2411,105,0.7727907824106086,203
1405,21,all,2411,108,0.7672019302770613,203
1405,21,all,2411,111,0.7626990024415365,203
1405,21,all,2411,114,0.7568978427834091,203
1405,21,all,2411,117,0.7451979767666712,203
1405,21,all,2411,120,0.7347949080622348,203
256,21,quiet_kp4,2411,0,0.8430003662332906,128
256,21,quiet_kp4,2411,3,0.8530858676207514,129
256,21,quiet_kp4,2411,6,0.8635404006609404,130
256,21,quiet_kp4,2411,9,0.8728553888859234,131
256,21,quiet_kp4,2411,12,0.8819481041256854,132
256,21,quiet_kp4,2411,15,0.8914365289070709,133
256,21,quiet_kp4,2411,18,0.895754311151012,134
256,21,quiet_kp4,2411,21,0.8982196858843041,135
256,21,quiet_kp4,2411,24,0.9012690234244548,136
256,21,quiet_kp4,2411,27,0.903592696996285,137
256,21,quiet_kp4,2411,30,0.9016459317471442,138
256,21,quiet_kp4,2411,33,0.903543500603244,139
256,21,quiet_kp4,2411,36,0.9082219938335044,139
256,21,quiet_kp4,2411,39,0.9109388265784887,139
256,21,quiet_kp4,2411,42,0.9115286652665444,139
256,21,quiet_kp4,2411,45,0.9128066490906653,139
256,21,quiet_kp4,2411,48,0.9110616933301977,138
256,21,quiet_kp4,2411,51,0.9072983366624973,137
256,21,quiet_kp4,2411,54,0.9007971325629586,137
256,21,quiet_kp4,2411,57,0.8913458327369878,136
256,21,quiet_kp4,2411,60,0.8824017169056679,135
256,21,quiet_kp4,2411,63,0.8678188007331764,134
256,21,quiet_kp4,2411,66,0.8503330918884728,133
256,21,quiet_kp4,2411,69,0.8334959536245192,132
256,21,quiet_kp4,2411,72,0.8148721507500133,131
256,21,quiet_kp4,2411,75,0.7928361714621257,130
256,21,quiet_kp4,2411,78,0.7703823792486585,129
256,21,quiet_kp4,2411,81,0.7501487822743087,128
256,21,quiet_kp4,2411,84,0.7282937289088863,127
256,21,quiet_kp4,2411,87,0.7025091863517061,126
256,21,quiet_kp4,2411,90,0.675932411674347,125
256,21,quiet_kp4,2411,93,0.648912667191188,124
256,21,quiet_kp4,2411,96,0.6311880409126671,124
256,21,quiet_kp4,2411,99,0.6170199692780337,125
256,21,quiet_kp4,2411,102,0.5885129819040125,124
256,21,quiet_kp4,2411,105,0.5684405979543666,124
256,21,quiet_kp4,2411,108,0.5437419354838708,124
256,21,quiet_kp4,2411,111,0.530900153609831,125
256,21,quiet_kp4,2411,114,0.5184941882264718,126
256,21,quiet_kp4,2411,117,0.5065792557180352,127
256,21,quiet_kp4,2411,120,0.49552508698040654,128
284,21,quiet_kp4,2411,0,0.8517785204175059,128
284,21,quiet_kp4,2411,3,0.8641211985688732,129
284,21,quiet_kp4,2411,6,0.877130644963061,130
284,21,quiet_kp4,2411,9,0.8884215021619601,131
284,21,quiet_kp4,2411,12,0.8941681058997248,132
284,21,quiet_kp4,2411,15,0.89950622825721,133
284,21,quiet_kp4,2411,18,0.9030062718986522,134
284,21,quiet_kp4,2411,21,0.9075260950151206,135
284,21,quiet_kp4,2411,24,0.9096560278612661,136
284,21,quiet_kp4,2411,27,0.9137575372897492,137
284,21,quiet_kp4,2411,30,0.9141165645712563,138
284,21,quiet_kp4,2411,33,0.9146878770275704,139
284,21,quiet_kp4,2411,36,0.9135796952500109,139
284,21,quiet_kp4,2411,39,0.9110639438759549,139
284,21,quiet_kp4,2411,42,0.9079851646633001,139
284,21,quiet_kp4,2411,45,0.9057509272085436,139
284,21,quiet_kp4,2411,48,0.9014495797839671,138
284,21,quiet_kp4,2411,51,0.895406686952788,137
284,21,quiet_kp4,2411,54,0.8878273937312151,137
284,21,quiet_kp4,2411,57,0.8770096846524497,136
284,21,quiet_kp4,2411,60,0.8663837674373234,135
284,21,quiet_kp4,2411,63,0.8532400653374731,134
284,21,quiet_kp4,2411,66,0.8412125973005785,133
284,21,quiet_kp4,2411,69,0.8272189843101854,132
284,21,quiet_kp4,2411,72,0.8116585704371965,131
284,21,quiet_kp4,2411,75,0.7938248508104713,130
284,21,quiet_kp4,2411,78,0.7750391323792488,129
284,21,quiet_kp4,2411,81,0.7552474363669657,128
284,21,quiet_kp4,2411,84,0.7320959880014997,127
284,21,quiet_kp4,2411,87,0.7058687664041995,126
284,21,quiet_kp4,2411,90,0.6807619047619047,125
284,21,quiet_kp4,2411,93,0.6550621557828481,124
284,21,quiet_kp4,2411,96,0.6319244689221086,124
284,21,quiet_kp4,2411,99,0.6072749615975421,125
284,21,quiet_kp4,2411,102,0.5822313139260424,124
284,21,quiet_kp4,2411,105,0.5589677419354838,124
284,21,quiet_kp4,2411,108,0.5330479937057435,124
284,21,quiet_kp4,2411,111,0.5133149001536098,125
284,21,quiet_kp4,2411,114,0.49785076865391825,126
284,21,quiet_kp4,2411,117,0.4852948068991376,127
284,21,quiet_kp4,2411,120,0.4709016205823109,128
304,21,quiet_kp4,2411,0,0.8353266343160592,128
304,21,quiet_kp4,2411,3,0.8425704382826478,129
304,21,quiet_kp4,2411,6,0.8522716410165371,130
304,21,quiet_kp4,2411,9,0.8599690385949927,131
304,21,quiet_kp4,2411,12,0.8610144375511991,132
304,21,quiet_kp4,2411,15,0.8627998082043644,133
304,21,quiet_kp4,2411,18,0.8663025723512764,134
304,21,quiet_kp4,2411,21,0.8667983611354991,135
304,21,quiet_kp4,2411,24,0.8613377224369065,136
304,21,quiet_kp4,2411,27,0.8598764164504265,137
304,21,quiet_kp4,2411,30,0.8620650290304094,138
304,21,quiet_kp4,2411,33,0.8632333884445239,139
304,21,quiet_kp4,2411,36,0.8636042718620135,139
304,21,quiet_kp4,2411,39,0.862303945663345,139
304,21,quiet_kp4,2411,42,0.8611063943875954,139
304,21,quiet_kp4,2411,45,0.860284195004245,139
304,21,quiet_kp4,2411,48,0.8551105164741578,138
304,21,quiet_kp4,2411,51,0.8473547146564114,137
304,21,quiet_kp4,2411,54,0.8438124218268709,137
304,21,quiet_kp4,2411,57,0.8331520442726968,136
304,21,quiet_kp4,2411,60,0.8184030826260855,135
304,21,quiet_kp4,2411,63,0.8034938091497402,134
304,21,quiet_kp4,2411,66,0.788473898450332,133
304,21,quiet_kp4,2411,69,0.772651615158646,132
304,21,quiet_kp4,2411,72,0.7504297229488069,131
304,21,quiet_kp4,2411,75,0.7279984705512844,130
304,21,quiet_kp4,2411,78,0.7090451699463329,129
304,21,quiet_kp4,2411,81,0.6869449276689251,128
304,21,quiet_kp4,2411,84,0.6628878421447318,127
304,21,quiet_kp4,2411,87,0.6377472815898013,126
304,21,quiet_kp4,2411,90,0.6169708141321043,125
304,21,quiet_kp4,2411,93,0.5912635719905586,124
304,21,quiet_kp4,2411,96,0.5701841070023603,124
304,21,quiet_kp4,2411,99,0.5555391705069124,125
304,21,quiet_kp4,2411,102,0.5313044846577497,124
304,21,quiet_kp4,2411,105,0.5136805664830841,124
304,21,quiet_kp4,2411,108,0.48888749016522415,124
304,21,quiet_kp4,2411,111,0.4800491551459293,125
304,21,quiet_kp4,2411,114,0.4717300337457819,126
304,21,quiet_kp4,2411,117,0.4632838863892013,127
304,21,quiet_kp4,2411,120,0.45079312396996885,128
1175,21,quiet_kp4,2411,0,0.8348573979124703,128
1175,21,quiet_kp4,2411,3,0.8423524150268338,129
1175,21,quiet_kp4,2411,6,0.8578978273634761,130
1175,21,quiet_kp4,2411,9,0.8671915870389152,131
1175,21,quiet_kp4,2411,12,0.8641450955633357,132
1175,21,quiet_kp4,2411,15,0.8752716254680118,133
1175,21,quiet_kp4,2411,18,0.8869462212745794,134
1175,21,quiet_kp4,2411,21,0.8854355672617306,135
1175,21,quiet_kp4,2411,24,0.8742903487429035,136
1175,21,quiet_kp4,2411,27,0.8751236768906229,137
1175,21,quiet_kp4,2411,30,0.883243643105192,138
1175,21,quiet_kp4,2411,33,0.8842709683185129,139
1175,21,quiet_kp4,2411,36,0.8858170606372044,139
1175,21,quiet_kp4,2411,39,0.8863175298270699,139
1175,21,quiet_kp4,2411,42,0.8905402386165601,139
1175,21,quiet_kp4,2411,45,0.8845792930872693,139
1175,21,quiet_kp4,2411,48,0.8690332405608358,138
1175,21,quiet_kp4,2411,51,0.8634280433849197,137
1175,21,quiet_kp4,2411,54,0.8652388597457389,137
1175,21,quiet_kp4,2411,57,0.8490530031964122,136
1175,21,quiet_kp4,2411,60,0.8275680421422301,135
1175,21,quiet_kp4,2411,63,0.8209803114752056,134
1175,21,quiet_kp4,2411,66,0.8052713194111465,133
1175,21,quiet_kp4,2411,69,0.7800243147772274,132
1175,21,quiet_kp4,2411,72,0.7553194896706348,131
1175,21,quiet_kp4,2411,75,0.7397260648103893,130
1175,21,quiet_kp4,2411,78,0.7251677101967801,129
1175,21,quiet_kp4,2411,81,0.6973825764511994,128
1175,21,quiet_kp4,2411,84,0.6709434758155229,127
1175,21,quiet_kp4,2411,87,0.6556490438695164,126
1175,21,quiet_kp4,2411,90,0.6443010752688172,125
1175,21,quiet_kp4,2411,93,0.6113359559402044,124
1175,21,quiet_kp4,2411,96,0.5878206136900078,124
1175,21,quiet_kp4,2411,99,0.5782734254992319,125
1175,21,quiet_kp4,2411,102,0.5589173878835562,124
1175,21,quiet_kp4,2411,105,0.5328339889850512,124
1175,21,quiet_kp4,2411,108,0.500191974822974,124
1175,21,quiet_kp4,2411,111,0.5010629800307219,125
1175,21,quiet_kp4,2411,114,0.5050318710161231,126
1175,21,quiet_kp4,2411,117,0.505073584551931,127
1175,21,quiet_kp4,2411,120,0.4886124336202161,128
1216,21,quiet_kp4,2411,0,0.8271149972532502,128
1216,21,quiet_kp4,2411,3,0.8456339445438285,129
1216,21,quiet_kp4,2411,6,0.8603995684769694,130
1216,21,quiet_kp4,2411,9,0.8579298564031389,131
1216,21,quiet_kp4,2411,12,0.8522433773538632,132
1216,21,quiet_kp4,2411,15,0.86606951571602,133
1216,21,quiet_kp4,2411,18,0.8758338632651281,134
1216,21,quiet_kp4,2411,21,0.8669398107501708,135
1216,21,quiet_kp4,2411,24,0.8572968846906157,136
1216,21,quiet_kp4,2411,27,0.8663682864450127,137
1216,21,quiet_kp4,2411,30,0.8711565815579841,138
1216,21,quiet_kp4,2411,33,0.8619911524196789,139
1216,21,quiet_kp4,2411,36,0.8560793601143927,139
1216,21,quiet_kp4,2411,39,0.8672773582376334,139
1216,21,quiet_kp4,2411,42,0.8725099423566735,139
1216,21,quiet_kp4,2411,45,0.8600831136333168,139
1216,21,quiet_kp4,2411,48,0.8461057241163591,138
1216,21,quiet_kp4,2411,51,0.8459826012283682,137
1216,21,quiet_kp4,2411,54,0.8479847667407172,137
1216,21,quiet_kp4,2411,57,0.828471924049425,136
1216,21,quiet_kp4,2411,60,0.8110867232465125,135
1216,21,quiet_kp4,2411,63,0.8078479781543412,134
1216,21,quiet_kp4,2411,66,0.8015782332357352,133
1216,21,quiet_kp4,2411,69,0.773303835577841,132
1216,21,quiet_kp4,2411,72,0.7461965515400629,131
1216,21,quiet_kp4,2411,75,0.7338704611560993,130
1216,21,quiet_kp4,2411,78,0.7204271019677997,129
1216,21,quiet_kp4,2411,81,0.6904584783006775,128
1216,21,quiet_kp4,2411,84,0.6621145013123358,127
1216,21,quiet_kp4,2411,87,0.648803899512561,126
1216,21,quiet_kp4,2411,90,0.6326820276497696,125
1216,21,quiet_kp4,2411,93,0.5942344610542879,124
1216,21,quiet_kp4,2411,96,0.5636884343036979,124
1216,21,quiet_kp4,2411,99,0.5536159754224269,125
1216,21,quiet_kp4,2411,102,0.5339921321793862,124
1216,21,quiet_kp4,2411,105,0.5052022029897718,124
1216,21,quiet_kp4,2411,108,0.47480094413847357,124
1216,21,quiet_kp4,2411,111,0.47631336405529945,125
1216,21,quiet_kp4,2411,114,0.4739197600299962,126
1216,21,quiet_kp4,2411,117,0.4539041994750656,127
1216,21,quiet_kp4,2411,120,0.4363211865958616,128
1335,21,quiet_kp4,2411,0,0.8675952206555576,128
1335,21,quiet_kp4,2411,3,0.8735744633273703,129
1335,21,quiet_kp4,2411,6,0.8786491690450503,130
1335,21,quiet_kp4,2411,9,0.88407089094112,131
1335,21,quiet_kp4,2411,12,0.8878650477686234,132
1335,21,quiet_kp4,2411,15,0.8949357790677508,133
1335,21,quiet_kp4,2411,18,0.8978840135163781,134
1335,21,quiet_kp4,2411,21,0.8947712418300654,135
1335,21,quiet_kp4,2411,24,0.8876771146414768,136
1335,21,quiet_kp4,2411,27,0.8852185113969421,137
1335,21,quiet_kp4,2411,30,0.8845587446260065,138
1335,21,quiet_kp4,2411,33,0.8837570937039186,139
1335,21,quiet_kp4,2411,36,0.8834532374100718,139
1335,21,quiet_kp4,2411,39,0.8788060235041779,139
1335,21,quiet_kp4,2411,42,0.871366012779838,139
1335,21,quiet_kp4,2411,45,0.8660351222127887,139
1335,21,quiet_kp4,2411,48,0.8606175040925683,138
1335,21,quiet_kp4,2411,51,0.8516764052495005,137
1335,21,quiet_kp4,2411,54,0.8456045699777847,137
1335,21,quiet_kp4,2411,57,0.8315633796097512,136
1335,21,quiet_kp4,2411,60,0.8170422397814848,135
1335,21,quiet_kp4,2411,63,0.8015636105188345,134
1335,21,quiet_kp4,2411,66,0.782495587680191,133
1335,21,quiet_kp4,2411,69,0.7604211778578994,132
1335,21,quiet_kp4,2411,72,0.7358511717290342,131
1335,21,quiet_kp4,2411,75,0.7125346515724644,130
1335,21,quiet_kp4,2411,78,0.6889423076923078,129
1335,21,quiet_kp4,2411,81,0.6625732466581212,128
1335,21,quiet_kp4,2411,84,0.6327978533933258,127
1335,21,quiet_kp4,2411,87,0.6054953130858642,126
1335,21,quiet_kp4,2411,90,0.5847987711213517,125
1335,21,quiet_kp4,2411,93,0.5587600314712824,124
1335,21,quiet_kp4,2411,96,0.531524783634933,124
1335,21,quiet_kp4,2411,99,0.5109800307219661,125
1335,21,quiet_kp4,2411,102,0.4876286388670337,124
1335,21,quiet_kp4,2411,105,0.4664421715184893,124
1335,21,quiet_kp4,2411,108,0.43945239968528715,124
1335,21,quiet_kp4,2411,111,0.43105990783410136,125
1335,21,quiet_kp4,2411,114,0.4240599925009374,126
1335,21,quiet_kp4,2411,117,0.4173345519310086,127
1335,21,quiet_kp4,2411,120,0.40452755905511806,128
1405,21,quiet_kp4,2411,0,0.8423079564182383,128
1405,21,quiet_kp4,2411,3,0.8463550983899822,129
1405,21,quiet_kp4,2411,6,0.855882232448893,130
1405,21,quiet_kp4,2411,9,0.8710564244915391,131
1405,21,quiet_kp4,2411,12,0.8799497007612715,132
1405,21,quiet_kp4,2411,15,0.882122198304445,133
1405,21,quiet_kp4,2411,18,0.8850958241374581,134
1405,21,quiet_kp4,2411,21,0.8910740415569214,135
1405,21,quiet_kp4,2411,24,0.8901865369018653,136
1405,21,quiet_kp4,2411,27,0.890118916497097,137
1405,21,quiet_kp4,2411,30,0.8912803746212805,138
1405,21,quiet_kp4,2411,33,0.8955806783144912,139
1405,21,quiet_kp4,2411,36,0.898373475132937,139
1405,21,quiet_kp4,2411,39,0.9020108137092809,139
1405,21,quiet_kp4,2411,42,0.9015014075695964,139
1405,21,quiet_kp4,2411,45,0.9044729433844227,139
1405,21,quiet_kp4,2411,48,0.8969106530072672,138
1405,21,quiet_kp4,2411,51,0.8871973416469093,137
1405,21,quiet_kp4,2411,54,0.8810461664830957,137
1405,21,quiet_kp4,2411,57,0.868407995801727,136
1405,21,quiet_kp4,2411,60,0.8548531850551166,135
1405,21,quiet_kp4,2411,63,0.8478135637601467,134
1405,21,quiet_kp4,2411,66,0.8305873231246366,133
1405,21,quiet_kp4,2411,69,0.8122492212488194,132
1405,21,quiet_kp4,2411,72,0.7936368974536915,131
1405,21,quiet_kp4,2411,75,0.7754987778066067,130
1405,21,quiet_kp4,2411,78,0.7610185599284437,129
1405,21,quiet_kp4,2411,81,0.7403348745650978,128
1405,21,quiet_kp4,2411,84,0.7234837832770904,127
1405,21,quiet_kp4,2411,87,0.7125159355080616,126
1405,21,quiet_kp4,2411,90,0.7003195084485406,125
1405,21,quiet_kp4,2411,93,0.6765570416994492,124
1405,21,quiet_kp4,2411,96,0.6579826907946499,124
1405,21,quiet_kp4,2411,99,0.650353302611367,125
1405,21,quiet_kp4,2411,102,0.6293690007867819,124
1405,21,quiet_kp4,2411,105,0.6103162863886702,124
1405,21,quiet_kp4,2411,108,0.5885129819040125,124
1405,21,quiet_kp4,2411,111,0.580153609831029,125
1405,21,quiet_kp4,2411,114,0.5710656167979002,126
1405,21,quiet_kp4,2411,117,0.5509408980127484,127
1405,21,quiet_kp4,2411,120,0.5343229262039919,128
256,21,quiet_kp3,2411,0,0.880338266384778,44
256,21,quiet_kp3,2411,3,0.8951374207188161,44
256,21,quiet_kp3,2411,6,0.8866807610993656,44
256,21,quiet_kp3,2411,9,0.8876673713883017,44
256,21,quiet_kp3,2411,12,0.9075405214940098,44
256,21,quiet_kp3,2411,15,0.9214940098661027,44
256,21,quiet_kp3,2411,18,0.9010570824524312,44
256,21,quiet_kp3,2411,21,0.8885130373502466,44
256,21,quiet_kp3,2411,24,0.9050065876152833,45
256,21,quiet_kp3,2411,27,0.923056653491436,45
256,21,quiet_kp3,2411,30,0.8855072463768114,45
256,21,quiet_kp3,2411,33,0.8447957839262186,45
256,21,quiet_kp3,2411,36,0.8221343873517785,45
256,21,quiet_kp3,2411,39,0.8019762845849802,45
256,21,quiet_kp3,2411,42,0.7790513833992093,45
256,21,quiet_kp3,2411,45,0.7673254281949934,45
256,21,quiet_kp3,2411,48,0.7581027667984189,45
256,21,quiet_kp3,2411,51,0.7513833992094862,45
256,21,quiet_kp3,2411,54,0.7569169960474307,45
256,21,quiet_kp3,2411,57,0.7494071146245059,45
256,21,quiet_kp3,2411,60,0.7441370223978919,45
256,21,quiet_kp3,2411,63,0.7219168428470755,44
256,21,quiet_kp3,2411,66,0.7085472666868016,43
256,21,quiet_kp3,2411,69,0.7172028198687302,42
256,21,quiet_kp3,2411,72,0.7074912891986065,41
256,21,quiet_kp3,2411,75,0.6517823639774861,40
256,21,quiet_kp3,2411,78,0.6062753036437247,39
256,21,quiet_kp3,2411,81,0.544151438888281,38
256,21,quiet_kp3,2411,84,0.4741583688952109,37
256,21,quiet_kp3,2411,87,0.3806949806949807,36
256,21,quiet_kp3,2411,90,0.2658263305322129,35
256,21,quiet_kp3,2411,93,0.12330022918258213,34
256,21,quiet_kp3,2411,96,0.026069518716577544,33
256,21,quiet_kp3,2411,99,-0.03115835777126099,32
256,21,quiet_kp3,2411,102,-0.17580645161290323,31
256,21,quiet_kp3,2411,105,-0.3704115684093437,30
256,21,quiet_kp3,2411,108,-0.5935960591133004,29
256,21,quiet_kp3,2411,111,-0.5798029556650245,29
256,21,quiet_kp3,2411,114,-0.5738916256157635,29
256,21,quiet_kp3,2411,117,-0.5852216748768472,29
256,21,quiet_kp3,2411,120,-0.599014778325123,29
284,21,quiet_kp3,2411,0,0.7812544045102183,44
284,21,quiet_kp3,2411,3,0.7932346723044397,44
284,21,quiet_kp3,2411,6,0.7849189570119802,44
284,21,quiet_kp3,2411,9,0.8107117688513036,44
284,21,quiet_kp3,2411,12,0.8614517265680056,44
284,21,quiet_kp3,2411,15,0.8817477096546864,44
284,21,quiet_kp3,2411,18,0.8611698379140239,44
284,21,quiet_kp3,2411,21,0.8343904157857646,44
284,21,quiet_kp3,2411,24,0.8256916996047431,45
284,21,quiet_kp3,2411,27,0.8397891963109354,45
284,21,quiet_kp3,2411,30,0.8347826086956521,45
284,21,quiet_kp3,2411,33,0.8144927536231883,45
284,21,quiet_kp3,2411,36,0.7909090909090908,45
284,21,quiet_kp3,2411,39,0.7918313570487483,45
284,21,quiet_kp3,2411,42,0.7936758893280632,45
284,21,quiet_kp3,2411,45,0.7876152832674572,45
284,21,quiet_kp3,2411,48,0.7824769433465084,45
284,21,quiet_kp3,2411,51,0.7731225296442688,45
284,21,quiet_kp3,2411,54,0.7873517786561264,45
284,21,quiet_kp3,2411,57,0.7884057971014491,45
284,21,quiet_kp3,2411,60,0.7888010540184452,45
284,21,quiet_kp3,2411,63,0.7630725863284001,44
284,21,quiet_kp3,2411,66,0.7485653881002718,43
284,21,quiet_kp3,2411,69,0.7536666396564299,42
284,21,quiet_kp3,2411,72,0.7379790940766552,41
284,21,quiet_kp3,2411,75,0.6956848030018763,40
284,21,quiet_kp3,2411,78,0.6718623481781377,39
284,21,quiet_kp3,2411,81,0.6336579494474232,38
284,21,quiet_kp3,2411,84,0.5870080606922711,37
284,21,quiet_kp3,2411,87,0.5202059202059203,36
284,21,quiet_kp3,2411,90,0.48431372549019613,35
284,21,quiet_kp3,2411,93,0.44751718869365925,34
284,21,quiet_kp3,2411,96,0.40140374331550804,33
